[CLS]	[-0.6157796382904053, -0.4671626389026642, 0.5197564363479614, -0.002795359119772911, -0.44669273495674133, -0.5056279897689819, 4.6739354729652405e-05, 0.07089586555957794, 0.02421734295785427, -0.15599992871284485, -0.13531771302223206, -0.02685406245291233, -0.16370034217834473, 0.520331621170044, -0.1118643656373024, 0.16661062836647034, -0.10671516507863998, 0.4113104045391083, 0.11434589326381683, 0.019796151667833328, -0.11849088966846466, -0.8710683584213257, 0.579207718372345, -0.05997663736343384, -0.5073661804199219, -0.20358605682849884, 0.2436179518699646, 0.032805435359478, 0.011634700000286102, 0.18253940343856812, -0.23325879871845245, 0.3757627606391907, -0.1074981763958931, -0.30885255336761475, 0.5668240785598755, 0.05096345394849777, 0.24128296971321106, -0.18281427025794983, 0.34260737895965576, -0.0029421932995319366, -0.13357536494731903, -0.3291185200214386, 0.14275644719600677, 0.125424325466156, -0.5482752323150635, -0.1570701152086258, -3.212855577468872, 0.026815328747034073, -0.5025261044502258, -0.4881327152252197, -0.1658003032207489, 0.3136495053768158, -0.2811150550842285, 0.9644235968589783, 0.11277223378419876, 0.4147900640964508, 0.060298409312963486, 0.3764404356479645, 0.27297502756118774, -0.10078289359807968, -0.07092806696891785, 0.15159855782985687, -0.43470656871795654, 0.14334067702293396, -0.027330834418535233, -0.021311571821570396, -0.07792702317237854, 0.08282093703746796, -0.330084890127182, 0.35786157846450806, -0.5245455503463745, -0.25570207834243774, 0.21642622351646423, 0.021214332431554794, 0.08974047005176544, 0.09227700531482697, -0.29952186346054077, 0.15254119038581848, -0.12821827828884125, 0.02800571359694004, 0.09918175637722015, 0.686008095741272, 0.21626701951026917, -0.25362899899482727, 0.31803321838378906, 1.0587952136993408, 0.16493026912212372, 0.09645817428827286, -0.21372048556804657, 0.516497790813446, -0.25672057271003723, -0.09803357720375061, -0.0029395148158073425, 0.6353117227554321, 0.26210835576057434, 0.008415915071964264, 0.1497790366411209, -0.1479981392621994, 0.5077825784683228, -0.021824125200510025, 0.4524914026260376, -0.14500638842582703, 0.19532452523708344, -0.4085291624069214, 0.3016432225704193, -0.31765982508659363, -0.4131059944629669, -0.08986775577068329, -0.014000918716192245, -2.3507816791534424, 0.26679086685180664, 0.009689182043075562, 0.029061373323202133, -0.5399189591407776, -0.052044402807950974, 0.5469722747802734, 0.17903253436088562, 0.14130784571170807, 0.3275178074836731, 0.4281298816204071, 0.19413459300994873, 1.1030791997909546, -0.19599881768226624, 0.15423879027366638, -0.11610301584005356, -0.047102056443691254, 0.2112666517496109, 0.34163928031921387, 0.45889389514923096, 0.3676656484603882, 0.479301780462265, 0.7890354990959167, 0.10542208701372147, -0.19717606902122498, 0.07105273753404617, -0.07116276025772095, 0.12558746337890625, -0.06753599643707275, -0.25218886137008667, -0.188285693526268, -0.4583025872707367, -0.39260414242744446, -2.42183256149292, -0.017710283398628235, 0.4456838369369507, -0.04709212854504585, -0.5252155065536499, -0.3665037155151367, -0.04802752286195755, 0.1837577372789383, 0.41651415824890137, 0.38303041458129883, -0.32200002670288086, 0.0917588323354721, -0.4437522888183594, -0.1635386347770691, -0.16587337851524353, -0.20671573281288147, -0.023954279720783234, 0.4560053050518036, -0.6464639902114868, -0.29078125953674316, -0.048007503151893616, -0.2305622100830078, -0.45792102813720703, -0.1709774136543274, 0.7485547661781311, -0.07062441110610962, 0.14019031822681427, -0.27334895730018616, 0.13371579349040985, 0.0931987538933754, 0.11555860191583633, 0.297311931848526, 0.44650304317474365, 0.11264744400978088, -0.27934467792510986, 0.30170077085494995, -0.0012424960732460022, 0.1434382200241089, -0.47230392694473267, 0.922476589679718, 0.3595082759857178, 0.26201578974723816, 0.1775818020105362, -0.30069759488105774, 0.2621053457260132, -0.461649090051651, -0.5732865333557129, -0.2751772701740265, -0.3041378855705261, -0.17666561901569366, -0.045149803161621094, -0.18304413557052612, 0.6333186626434326, 0.06752855330705643, 0.22963201999664307, -0.6112592816352844, 0.12131024897098541, 0.27567169070243835, -0.2960280179977417, 0.19483499228954315, -0.26790815591812134, -0.2547047734260559, -0.3645807206630707, 3.720721483230591, 0.09099948406219482, 0.11514990031719208, 0.4207453429698944, -0.4444272518157959, 0.19381694495677948, -0.3113746643066406, 0.18874871730804443, -0.5709965825080872, -0.036354005336761475, -0.30475059151649475, 0.09261596202850342, 0.01213652640581131, 0.513746440410614, 0.01270368229597807, 0.4596903324127197, 0.34316906332969666, -0.3993033170700073, 0.49044153094291687, -0.20299598574638367, 0.41926872730255127, 0.2755696773529053, 0.16953298449516296, 0.239583820104599, -1.0165413618087769, 0.21235862374305725, -0.022465329617261887, -0.30093029141426086, 0.2630279064178467, -0.08963099122047424, -0.1442405730485916, 0.06556883454322815, -0.162550151348114, 0.03533463925123215, -0.13312382996082306, -0.28278642892837524, 0.6939634084701538, 0.07257705926895142, 0.3654589354991913, 0.25780966877937317, -0.10957004129886627, 0.21758191287517548, -0.5733381509780884, 0.11624418944120407, -0.4537580907344818, 0.016375884413719177, 0.23761102557182312, 0.3373141288757324, -0.10217581689357758, 0.27416008710861206, -0.13851527869701385, -0.2364768087863922, 0.37030118703842163, -0.3381577432155609, -0.23733823001384735, -0.5193457007408142, -0.41456863284111023, -0.19489885866641998, -0.03132648766040802, -0.8212169408798218, -0.5300158262252808, 0.11156828701496124, 0.06182608753442764, 0.2675918936729431, 0.017868708819150925, 0.0014859139919281006, -0.014222733676433563, -0.055383890867233276, -3.925215482711792, -0.49072280526161194, -0.29154908657073975, 0.6892498135566711, 0.1106724888086319, -0.1889209896326065, -0.33476805686950684, 0.1610335409641266, 0.40742453932762146, -0.014086011797189713, 0.2715631425380707, 0.24831563234329224, 0.14381633698940277, 0.22841954231262207, -0.4235698878765106, 0.3491261899471283, -0.022353876382112503, -0.43245288729667664, -0.48500296473503113, -0.14097481966018677, 0.39165496826171875, -0.16653704643249512, 0.07024770230054855, 0.2097378820180893, -0.24193814396858215, 0.010463565587997437, -0.5017433166503906, -0.4045316278934479, -0.5826406478881836, 0.06352081894874573, 0.07914149761199951, -0.3271690011024475, 0.1586737036705017, -0.21759304404258728, 0.3028597831726074, -2.630621910095215, 0.2727900743484497, -0.5024079084396362, 0.07278868556022644, 0.3764738440513611, -0.1315998136997223, 0.39169037342071533, -0.2073841691017151, -0.5159323811531067, 0.14570298790931702, 0.3753295838832855, 0.22732770442962646, 0.07368090748786926, 0.014923002570867538, 0.1300569325685501, 0.3554757833480835, 0.7348806262016296, -0.17141200602054596, 0.6221967339515686, -0.1466272473335266, 0.13296470046043396, -0.14935603737831116, -0.4694233238697052, -0.5441884994506836, 0.3367128074169159, -0.2841303050518036, -0.8855124115943909, -0.20283789932727814, -0.19312195479869843, -0.3120516240596771, -0.22665110230445862, -0.3705627918243408, 0.0815635621547699, -0.31083452701568604, -0.38837048411369324, -0.5813611149787903, 0.1872410625219345, 0.298543781042099, 0.2085043489933014, -0.1318766474723816, 0.1783396303653717, 0.8461642861366272, 0.15577465295791626, 0.5891426205635071, 0.2635447680950165, -0.15442800521850586, -0.05624096095561981, 0.14504720270633698, 0.2615857422351837, 0.34334051609039307, 0.2048264890909195, 0.24525463581085205, 1.4532500505447388, 0.029265593737363815, 0.0249670147895813, -0.38482481241226196, 0.5782931447029114, 0.1218290627002716, -0.08616997301578522, 0.3205990195274353, 0.5965511202812195, -0.3250313401222229, 0.19781020283699036, -0.4730195999145508, 0.12245789170265198, -0.05994867905974388, 0.5676134824752808, -0.7045649290084839, 0.2913401126861572, -0.3740203380584717, -0.0823095440864563, 1.051645040512085, -0.2199254184961319, -1.3988771438598633, 0.12337124347686768, -0.02516828291118145, 0.015750765800476074, -0.2367720603942871, -0.0029766354709863663, 0.10180018097162247, -0.4670863449573517, -0.014211012050509453, -0.5451184511184692, 0.21411894261837006, 0.04270292446017265, -0.44680801033973694, -0.026781249791383743, 0.08610402047634125, -0.3940817415714264, -0.04628749191761017, -0.0281381756067276, -0.13597583770751953, 0.7587628960609436, -0.10708139091730118, 0.3360605835914612, 0.12836620211601257, 0.2544327676296234, -0.7805613875389099, 0.12594321370124817, -0.5124327540397644, -0.39131125807762146, 0.20186777412891388, -0.3293813467025757, 0.1621151566505432, -0.026980822905898094, -0.2323211133480072, -0.13820457458496094, 0.08296126127243042, 0.18571455776691437, -0.07643814384937286, 0.07447966188192368, 0.0963735431432724, -0.018866505473852158, 0.10779137909412384, 0.9646400213241577, -0.23545989394187927, 0.07113700360059738, 0.7137175798416138, 0.34951913356781006, -0.11219395697116852, 0.29320040345191956, 0.6679685115814209, -0.16580940783023834, -0.6426307559013367, -0.22704190015792847, 0.37200701236724854, 0.2029203325510025, 0.10750090330839157, -0.5203719139099121, -0.47216781973838806, 0.016928084194660187, -0.1197543814778328, -0.03411300852894783, -0.521064043045044, -0.2100672870874405, -0.36049962043762207, -0.17734059691429138, 0.7977730631828308, 0.07190681993961334, -0.24031805992126465, 0.27188175916671753, 0.06184251233935356, -0.22225944697856903, 0.28567415475845337, 0.3091166019439697, 0.4772888123989105, -0.1670612394809723, -0.0010566450655460358, 0.03371471166610718, 0.3485507369041443, 0.27566128969192505, -0.22616630792617798, 0.07182720303535461, -0.4501591920852661, 0.41997599601745605, -0.01785796880722046, 0.14864622056484222, -0.2116735279560089, -0.08796371519565582, -0.4255381226539612, 0.2445642650127411, 0.5568023324012756, -1.6436079740524292, 0.22485706210136414, 0.24415796995162964, 0.05748463794589043, -0.022367900237441063, -0.4203073978424072, -0.2607589662075043, 0.5333384871482849, 0.2772337794303894, 0.10897421091794968, -0.6911385655403137, -0.26871058344841003, -0.07914189249277115, 0.2739194929599762, 0.3624095916748047, -0.025274286046624184, -0.09001954644918442, -0.4847264587879181, 0.14854900538921356, 0.1586080640554428, 0.22096246480941772, -0.13637816905975342, -0.11001826822757721, -0.3274211883544922, -0.13560019433498383, -0.045245684683322906, -0.41723302006721497, 0.2153199315071106, 0.46856993436813354, 0.3571605384349823, -0.0760815218091011, -0.31367942690849304, -0.49174246191978455, 0.033113110810518265, 0.42758360505104065, -0.03488561511039734, -0.057500533759593964, -0.6853327751159668, 0.34658294916152954, 0.6548647880554199, -0.8096529841423035, 0.3207947015762329, 0.170190691947937, 0.17084118723869324, 0.4085553288459778, 0.4969598054885864, -0.0989084467291832, 0.3327529728412628, -0.2425728738307953, -0.22235530614852905, -0.15131698548793793, -0.18984390795230865, -0.3243788778781891, -0.1564062386751175, 0.14777284860610962, 0.046742841601371765, -0.2554851174354553, -0.1525881439447403, -0.21690811216831207, -0.2370300143957138, 0.12064498662948608, -0.12661732733249664, -0.237833172082901, 0.09953230619430542, -0.31633347272872925, -1.0425359010696411, -0.1425456702709198, -0.29363852739334106, -0.21650467813014984, 0.2546561062335968, 0.7431012392044067, 0.09301940351724625, -0.3742586374282837, 0.6064426898956299, -0.1665695607662201, 0.39136579632759094, -0.3331719636917114, -0.3250593841075897, -0.02346939593553543, -0.0010713781230151653, -0.3336014449596405, -0.15723499655723572, 0.011924609541893005, 0.37380295991897583, 0.16442197561264038, -0.21413177251815796, -0.23796223104000092, -0.21993589401245117, -0.06689463555812836, -0.23839563131332397, -0.42790645360946655, -0.18284140527248383, 0.3538469076156616, 0.5462964773178101, 0.3984607458114624, -0.2855266332626343, 0.13737452030181885, 0.08866621553897858, 0.059336114674806595, -0.36832526326179504, 0.04338213428854942, 0.2000240534543991, 0.1553037166595459, 0.10532303154468536, -0.022828619927167892, -0.2968224287033081, 0.3295743465423584, 0.4033202826976776, -0.03544611483812332, -0.24034950137138367, 0.5355913639068604, 0.15118460357189178, 0.15639758110046387, 0.2566447854042053, 0.505009114742279, -0.5320426821708679, 0.4011231064796448, -0.0696742907166481, 2.457705497741699, 0.24127258360385895, 0.2094619870185852, -0.03343530744314194, -0.032448910176754, 0.39382660388946533, 0.10982873290777206, -0.055139992386102676, 0.07878144085407257, 0.39941471815109253, -0.020883332937955856, 0.26255378127098083, -0.06655967980623245, 0.12199309468269348, 0.5567532777786255, 0.37574073672294617, -0.21535857021808624, -0.3753601014614105, -0.6349276900291443, 0.3077211380004883, -0.3415294885635376, 0.9594529271125793, 0.2445218414068222, 0.12834404408931732, 0.4839211404323578, 0.3417041301727295, 0.26493537425994873, 0.45874321460723877, 0.17346015572547913, -0.04852036014199257, -0.16718275845050812, 0.5684008002281189, 0.30427542328834534, 0.20690840482711792, -0.2565039396286011, 0.09595400094985962, 0.24962317943572998, -0.09549635648727417, -0.10526376217603683, -0.16994759440422058, 0.1834307760000229, -0.3528671860694885, 0.5542807579040527, 0.16052083671092987, -0.0460892878472805, 0.6751468181610107, 0.3160325288772583, -0.7385355830192566, 0.18415480852127075, 0.3268764615058899, 0.057440511882305145, 0.4389212727546692, -0.4237866997718811, 0.015148241072893143, -0.026928430423140526, -0.15962962806224823, 0.1832021176815033, 0.003237500786781311, 0.022416017949581146, 0.42385926842689514, 0.026149794459342957, 0.28641870617866516, 0.1734740287065506, -0.3953914940357208, -0.3093322813510895, 0.1460348516702652, -0.32900744676589966, 0.41104403138160706, -0.27829650044441223, 0.16200119256973267, 0.0071893054991960526, 0.4226919412612915, 0.06730113178491592, 0.45555323362350464, -0.011701934039592743, -0.19048966467380524, 0.47751376032829285, 0.20490290224552155, 0.03400706499814987, -2.7237043380737305, 0.4063374996185303, 0.6092810034751892, 0.5413675904273987, -0.26545989513397217, 0.373584508895874, 0.09768187999725342, -0.234185591340065, 0.06043253466486931, -0.2320791780948639, 0.299961656332016, 0.5265479683876038, 0.7348060607910156, 0.17723210155963898, 0.29016780853271484, 0.17198914289474487, 0.107691191136837, -0.19934527575969696, 0.018076464533805847, -0.19213277101516724, -0.10637805610895157, -0.020163416862487793, 0.385311484336853, -0.3346768617630005, -0.6408047676086426, -0.18728086352348328, 0.03110651671886444, -0.2212144136428833, -0.25470730662345886, 0.4839255213737488, -0.35736048221588135, 0.30744338035583496, 0.10328596830368042, 0.2847926616668701, 0.07165184617042542, -0.13311713933944702, -0.3523860275745392, 0.010563753545284271, 0.11973270773887634, -0.07083141803741455, -0.172322079539299, 0.6311380863189697, -0.025038376450538635, 0.3346855044364929, -0.033733148127794266, -0.21266162395477295, 0.17852768301963806, -0.18663255870342255, 0.6227375864982605, -0.3931514620780945, 0.17703533172607422, 0.4695274829864502, -0.012614637613296509, 0.48585614562034607, 0.11172225326299667, 0.21474051475524902, 0.13020488619804382, 0.1496049463748932, -0.3271615207195282, -0.18326877057552338, -0.12688200175762177, 0.07484441250562668, -0.4455340504646301, 0.1758199781179428, -0.3269398510456085, 0.04987407848238945, -0.17340733110904694, 0.3231329023838043, -0.33929648995399475, -0.5952926278114319, -0.1599791944026947, -0.16418111324310303, 0.6625767350196838, 0.45619815587997437, 0.008257908746600151, -0.00897369533777237, 0.3701428771018982, -0.06024208292365074, -0.0024424679577350616, -0.16057689487934113, -0.01400061696767807, -0.07549365609884262, -0.3278367817401886, -0.05230377987027168, 0.13944022357463837, -7.661787986755371, -0.4272148311138153, -0.6295025944709778, -0.4113573729991913, -0.05873721092939377, -0.237917959690094, -0.05152469873428345, -0.13284528255462646, -0.04905533790588379, -0.5056288242340088, -0.14773927628993988, 0.43693673610687256, -0.1877831369638443, -0.5701305866241455, -0.017269782721996307, 0.2981985807418823]
